min_ratings,n_factors,n_epochs,trainset,average_error
3,40,6,"('random', 0.8)",1.4246772635357479
3,40,6,"('random', 0.7)",1.3972610646199215
3,40,6,"('random', 0.6)",1.3725454670073425
3,40,6,"('rows', 2)",1.3114946874655962
3,40,6,"('rows', 4)",1.2098299968212387
3,40,6,"('rows', 6)",1.3856162442081146
3,40,6,"('cols', 2)",1.2275429560240185
3,40,6,"('cols', 4)",1.3297553988842046
3,40,6,"('cols', 6)",1.324658521438711
3,40,7,"('random', 0.9)",1.4169162415228749
3,40,7,"('random', 0.8)",1.4415895515312986
3,40,7,"('random', 0.7)",1.4105620379327133
3,40,7,"('random', 0.6)",1.3830322750593373
3,40,7,"('rows', 2)",1.3120955491821613
3,40,7,"('rows', 4)",1.2090896043781727
3,40,7,"('rows', 6)",1.3858829395908396
3,40,7,"('cols', 2)",1.228843030054941
3,40,7,"('cols', 4)",1.3325730114795074
3,40,7,"('cols', 6)",1.3256185868853079
3,40,8,"('random', 0.9)",1.4402733258537348
3,40,8,"('random', 0.8)",1.4595997241155356
3,40,8,"('random', 0.7)",1.4263394691416937
3,40,8,"('random', 0.6)",1.3956802698529671
3,40,8,"('rows', 2)",1.3126232407450245
3,40,8,"('rows', 4)",1.208662782563789
3,40,8,"('rows', 6)",1.3863710262319595
3,40,8,"('cols', 2)",1.2297504404931539
3,40,8,"('cols', 4)",1.33485896351408
3,40,8,"('cols', 6)",1.3263477827140886
3,40,9,"('random', 0.9)",1.4643040965454723
3,40,9,"('random', 0.8)",1.480246467313971
3,40,9,"('random', 0.7)",1.442728579191881
3,40,9,"('random', 0.6)",1.4088146615414765
3,40,9,"('rows', 2)",1.3130666316807995
3,40,9,"('rows', 4)",1.2084100314958033
3,40,9,"('rows', 6)",1.3869508550540963
3,40,9,"('cols', 2)",1.2303210017582955
3,40,9,"('cols', 4)",1.3366066797072074
3,40,9,"('cols', 6)",1.326830611097754
3,40,10,"('random', 0.9)",1.4873185309423895
3,40,10,"('random', 0.8)",1.499725807053867
3,40,10,"('random', 0.7)",1.45910481111659
3,40,10,"('random', 0.6)",1.4216075038996603
3,40,10,"('rows', 2)",1.3134652702916936
3,40,10,"('rows', 4)",1.2082707374714843
3,40,10,"('rows', 6)",1.3875540045618082
3,40,10,"('cols', 2)",1.2306476517809097
3,40,10,"('cols', 4)",1.3378527374814324
3,40,10,"('cols', 6)",1.3270989957349009
4,2,3,"('random', 0.9)",1.3309983044849591
4,2,3,"('random', 0.8)",1.4056744300768198
4,2,3,"('random', 0.7)",1.3783634033136558
4,2,3,"('random', 0.6)",1.357546976412352
4,2,3,"('rows', 2)",1.3063241715944673
4,2,3,"('rows', 4)",1.2153425210418651
4,2,3,"('rows', 6)",1.387988705037151
4,2,3,"('cols', 2)",1.2196845582411333
4,2,3,"('cols', 4)",1.3190943672585014
4,2,3,"('cols', 6)",1.3219272298191838
4,2,4,"('random', 0.9)",1.3292349500234357
4,2,4,"('random', 0.8)",1.4018186693160894
4,2,4,"('random', 0.7)",1.3793978354854348
4,2,4,"('random', 0.6)",1.3588124578312335
4,2,4,"('rows', 2)",1.3037155681087242
4,2,4,"('rows', 4)",1.2102309745206437
4,2,4,"('rows', 6)",1.3852705745461946
4,2,4,"('cols', 2)",1.2211431429161326
4,2,4,"('cols', 4)",1.322778207663844
4,2,4,"('cols', 6)",1.322805051946344
4,2,5,"('random', 0.9)",1.329893871547466
4,2,5,"('random', 0.8)",1.4009634946623857
4,2,5,"('random', 0.7)",1.382304124833837
4,2,5,"('random', 0.6)",1.3621107695514922
4,2,5,"('rows', 2)",1.3030370108416365
4,2,5,"('rows', 4)",1.2076369802147822
4,2,5,"('rows', 6)",1.3845053822976279
4,2,5,"('cols', 2)",1.2231364562121598
4,2,5,"('cols', 4)",1.3268705981243683
4,2,5,"('cols', 6)",1.3246169195581932
4,2,6,"('random', 0.9)",1.3316692843700944
4,2,6,"('random', 0.8)",1.4021894636967052
4,2,6,"('random', 0.7)",1.3862376538115482
4,2,6,"('random', 0.6)",1.3665840638534201
4,2,6,"('rows', 2)",1.303388763190231
4,2,6,"('rows', 4)",1.2065785743798194
4,2,6,"('rows', 6)",1.3849811583959013
4,2,6,"('cols', 2)",1.2251477815609249
4,2,6,"('cols', 4)",1.330937866196775
4,2,6,"('cols', 6)",1.3268803442200543
4,2,7,"('random', 0.9)",1.333806918707441
4,2,7,"('random', 0.8)",1.4049951098193947
4,2,7,"('random', 0.7)",1.390689724700666
4,2,7,"('random', 0.6)",1.371632872883106
4,2,7,"('rows', 2)",1.3042328299720252
4,2,7,"('rows', 4)",1.2064048785990302
4,2,7,"('rows', 6)",1.3861971811376488
4,2,7,"('cols', 2)",1.22692040281353
4,2,7,"('cols', 4)",1.3347559445462254
4,2,7,"('cols', 6)",1.3292896329480237
4,2,8,"('random', 0.9)",1.3359548431224615
4,2,8,"('random', 0.8)",1.4092168536959273
4,2,8,"('random', 0.7)",1.3954110459830977
4,2,8,"('random', 0.6)",1.3768497526530548
4,2,8,"('rows', 2)",1.3052595813525514
4,2,8,"('rows', 4)",1.206693676412078
4,2,8,"('rows', 6)",1.3878066553450727
4,2,8,"('cols', 2)",1.2283451750088383
4,2,8,"('cols', 4)",1.3382258095810846
4,2,8,"('cols', 6)",1.331655460420607
4,2,9,"('random', 0.9)",1.3380979539159419
4,2,9,"('random', 0.8)",1.4149639439842803
4,2,9,"('random', 0.7)",1.4003733847951036
4,2,9,"('random', 0.6)",1.3819755218247984
4,2,9,"('rows', 2)",1.30630043605483
4,2,9,"('rows', 4)",1.2071777346221748
4,2,9,"('rows', 6)",1.3895736308946145
4,2,9,"('cols', 2)",1.2293937022939965
4,2,9,"('cols', 4)",1.3413199096128103
4,2,9,"('cols', 6)",1.333863808677961
4,2,10,"('random', 0.9)",1.3405493844161454
4,2,10,"('random', 0.8)",1.4225317107344262
4,2,10,"('random', 0.7)",1.4052704514275225
4,2,10,"('random', 0.6)",1.386874878819203
4,2,10,"('rows', 2)",1.3072716170626981
4,2,10,"('rows', 4)",1.2076931533244577
4,2,10,"('rows', 6)",1.3913411529537685
4,2,10,"('cols', 2)",1.2300803850177793
4,2,10,"('cols', 4)",1.3440482198342985
4,2,10,"('cols', 6)",1.33584846365349
4,5,3,"('random', 0.9)",1.3362754968878774
4,5,3,"('random', 0.8)",1.405484920692652
4,5,3,"('random', 0.7)",1.380925260258844
4,5,3,"('random', 0.6)",1.3598610667808284
4,5,3,"('rows', 2)",1.3076857407254676
4,5,3,"('rows', 4)",1.2161420509641914
4,5,3,"('rows', 6)",1.3888753233610798
4,5,3,"('cols', 2)",1.219898076067853
4,5,3,"('cols', 4)",1.3200253645112279
4,5,3,"('cols', 6)",1.321981736186414
4,5,4,"('random', 0.9)",1.3357191622956384
4,5,4,"('random', 0.8)",1.4016924082251718
4,5,4,"('random', 0.7)",1.382756387782611
4,5,4,"('random', 0.6)",1.3621066367663008
4,5,4,"('rows', 2)",1.3058153562850594
4,5,4,"('rows', 4)",1.2114769893554158
4,5,4,"('rows', 6)",1.3865053939657057
4,5,4,"('cols', 2)",1.2210977560545904
4,5,4,"('cols', 4)",1.3239956528136625
4,5,4,"('cols', 6)",1.3228605575805814
4,5,5,"('random', 0.9)",1.337720266997971
4,5,5,"('random', 0.8)",1.4007153066151503
4,5,5,"('random', 0.7)",1.3864471141688852
4,5,5,"('random', 0.6)",1.3666171343851101
4,5,5,"('rows', 2)",1.3058976168175238
4,5,5,"('rows', 4)",1.209346371096441
4,5,5,"('rows', 6)",1.3860939281522258
4,5,5,"('cols', 2)",1.222758103245785
4,5,5,"('cols', 4)",1.3283259524046684
4,5,5,"('cols', 6)",1.3246437950088765
4,5,6,"('random', 0.9)",1.3411217071450643
4,5,6,"('random', 0.8)",1.4015689540278773
4,5,6,"('random', 0.7)",1.3911432427178128
4,5,6,"('random', 0.6)",1.372537540462927
4,5,6,"('rows', 2)",1.3069799680633796
4,5,6,"('rows', 4)",1.2087503198139709
4,5,6,"('rows', 6)",1.3869311066379637
4,5,6,"('cols', 2)",1.2243871907258355
4,5,6,"('cols', 4)",1.332571334087727
4,5,6,"('cols', 6)",1.3268477696279921
4,5,7,"('random', 0.9)",1.3454169459479983
4,5,7,"('random', 0.8)",1.4036898515531533
4,5,7,"('random', 0.7)",1.396344247243294
4,5,7,"('random', 0.6)",1.379293853501581
4,5,7,"('rows', 2)",1.308481027657142
4,5,7,"('rows', 4)",1.2090297729850992
4,5,7,"('rows', 6)",1.3885233778065746
4,5,7,"('cols', 2)",1.2257385203205242
4,5,7,"('cols', 4)",1.3364984060718157
4,5,7,"('cols', 6)",1.3291686688898279
4,5,8,"('random', 0.9)",1.3506012003727894
4,5,8,"('random', 0.8)",1.4068616953453754
4,5,8,"('random', 0.7)",1.4018319301120725
4,5,8,"('random', 0.6)",1.3865379921925356
4,5,8,"('rows', 2)",1.310057073151205
4,5,8,"('rows', 4)",1.2097623286216852
4,5,8,"('rows', 6)",1.3905333501335022
4,5,8,"('cols', 2)",1.2267037237103817
4,5,8,"('cols', 4)",1.340000968468032
4,5,8,"('cols', 6)",1.3314209334618072
4,5,9,"('random', 0.9)",1.357087289046566
4,5,9,"('random', 0.8)",1.411180062565556
4,5,9,"('random', 0.7)",1.4076406060737359
4,5,9,"('random', 0.6)",1.3941185973092527
4,5,9,"('rows', 2)",1.3115141524990825
4,5,9,"('rows', 4)",1.2106871863387403
4,5,9,"('rows', 6)",1.3927337188214282
4,5,9,"('cols', 2)",1.227250740767101
4,5,9,"('cols', 4)",1.343047198292141
4,5,9,"('cols', 6)",1.3334955216515214
4,5,10,"('random', 0.9)",1.3656287853172218
4,5,10,"('random', 0.8)",1.4170257560748272
4,5,10,"('random', 0.7)",1.4140477204518447
4,5,10,"('random', 0.6)",1.402071125434096
4,5,10,"('rows', 2)",1.3127511294229064
4,5,10,"('rows', 4)",1.2116513834640572
4,5,10,"('rows', 6)",1.3949725625689808
4,5,10,"('cols', 2)",1.2273903454831225
4,5,10,"('cols', 4)",1.3456462204754898
4,5,10,"('cols', 6)",1.3353319284175706
4,10,3,"('random', 0.9)",1.3315629282434251
4,10,3,"('random', 0.8)",1.3935955645978158
4,10,3,"('random', 0.7)",1.3714086859115078
4,10,3,"('random', 0.6)",1.3543629027458755
4,10,3,"('rows', 2)",1.3057627990295109
4,10,3,"('rows', 4)",1.2155851493370051
4,10,3,"('rows', 6)",1.3884080825224734
4,10,3,"('cols', 2)",1.2223389429418774
4,10,3,"('cols', 4)",1.3175483705771536
4,10,3,"('cols', 6)",1.321294232898308
4,10,4,"('random', 0.9)",1.3299801627357921
4,10,4,"('random', 0.8)",1.3891442190220105
4,10,4,"('random', 0.7)",1.373108925653382
4,10,4,"('random', 0.6)",1.3575732901124296
4,10,4,"('rows', 2)",1.3026292596901168
4,10,4,"('rows', 4)",1.2105222216071956
4,10,4,"('rows', 6)",1.385764042664868
4,10,4,"('cols', 2)",1.2246376654611477
4,10,4,"('cols', 4)",1.321029762833042
4,10,4,"('cols', 6)",1.3220969161217917
4,10,5,"('random', 0.9)",1.331226817338218
4,10,5,"('random', 0.8)",1.387600968389532
4,10,5,"('random', 0.7)",1.3768941046566174
4,10,5,"('random', 0.6)",1.3631723075188618
4,10,5,"('rows', 2)",1.301187132187738
4,10,5,"('rows', 4)",1.2078644746006277
4,10,5,"('rows', 6)",1.384970308260958
4,10,5,"('cols', 2)",1.2274240227565147
4,10,5,"('cols', 4)",1.3249449306559447
4,10,5,"('cols', 6)",1.3237947812944342
4,10,6,"('random', 0.9)",1.3339709953409093
4,10,6,"('random', 0.8)",1.3878556266581434
4,10,6,"('random', 0.7)",1.3817902859822067
4,10,6,"('random', 0.6)",1.3702455643116984
4,10,6,"('rows', 2)",1.300577352400185
4,10,6,"('rows', 4)",1.2066317858639346
4,10,6,"('rows', 6)",1.3853134182674367
4,10,6,"('cols', 2)",1.230182025043025
4,10,6,"('cols', 4)",1.3288193327010411
4,10,6,"('cols', 6)",1.325875839415234
4,10,7,"('random', 0.9)",1.3376465269604043
4,10,7,"('random', 0.8)",1.3892948773376697
4,10,7,"('random', 0.7)",1.3871871146847141
4,10,7,"('random', 0.6)",1.3781810816601032
4,10,7,"('rows', 2)",1.3003287941075954
4,10,7,"('rows', 4)",1.2061993739705785
4,10,7,"('rows', 6)",1.3863061407564394
4,10,7,"('cols', 2)",1.2326593398114278
4,10,7,"('cols', 4)",1.3323957833300695
4,10,7,"('cols', 6)",1.328012894274069
4,10,8,"('random', 0.9)",1.3423380635533597
4,10,8,"('random', 0.8)",1.3917893390601306
4,10,8,"('random', 0.7)",1.3927715131215122
4,10,8,"('random', 0.6)",1.3866293513225747
4,10,8,"('rows', 2)",1.3002077913668668
4,10,8,"('rows', 4)",1.2061870460300028
4,10,8,"('rows', 6)",1.3876228710975838
4,10,8,"('cols', 2)",1.2347476432116873
4,10,8,"('cols', 4)",1.3355485087831147
4,10,8,"('cols', 6)",1.330001692906555
4,10,9,"('random', 0.9)",1.348640562319682
4,10,9,"('random', 0.8)",1.3957120096576852
4,10,9,"('random', 0.7)",1.398275189491823
4,10,9,"('random', 0.6)",1.3954901326732818
4,10,9,"('rows', 2)",1.3001192724820163
4,10,9,"('rows', 4)",1.2063776958307597
4,10,9,"('rows', 6)",1.3890503544463746
4,10,9,"('cols', 2)",1.236409432277982
4,10,9,"('cols', 4)",1.3382300287166282
4,10,9,"('cols', 6)",1.3317207706544123
4,10,10,"('random', 0.9)",1.3574334337321108
4,10,10,"('random', 0.8)",1.4019206339904533
4,10,10,"('random', 0.7)",1.4038970605816707
4,10,10,"('random', 0.6)",1.404902361506361
4,10,10,"('rows', 2)",1.30004421248865
4,10,10,"('rows', 4)",1.2066579010353256
4,10,10,"('rows', 6)",1.3904528464643813
4,10,10,"('cols', 2)",1.237637451677773
4,10,10,"('cols', 4)",1.3404383628911118
4,10,10,"('cols', 6)",1.3331060783392221
4,20,3,"('random', 0.9)",1.3501209868266855
4,20,3,"('random', 0.8)",1.4001387451548857
4,20,3,"('random', 0.7)",1.3835740915994872
4,20,3,"('random', 0.6)",1.366234973338831
4,20,3,"('rows', 2)",1.3074956830148652
4,20,3,"('rows', 4)",1.2175617666166707
4,20,3,"('rows', 6)",1.389262080310824
4,20,3,"('cols', 2)",1.2201124223590687
4,20,3,"('cols', 4)",1.3181277357105021
4,20,3,"('cols', 6)",1.3223605809233658
4,20,4,"('random', 0.9)",1.3527751690988241
4,20,4,"('random', 0.8)",1.3969290845674527
4,20,4,"('random', 0.7)",1.3859331082279904
4,20,4,"('random', 0.6)",1.3703367044660197
4,20,4,"('rows', 2)",1.3046550826878227
4,20,4,"('rows', 4)",1.2127802806542023
4,20,4,"('rows', 6)",1.3867268687137184
4,20,4,"('cols', 2)",1.2219954965133197
4,20,4,"('cols', 4)",1.3209189852701917
4,20,4,"('cols', 6)",1.3231045429941846
4,20,5,"('random', 0.9)",1.35918762530222
4,20,5,"('random', 0.8)",1.3975487812521283
4,20,5,"('random', 0.7)",1.3904566899977926
4,20,5,"('random', 0.6)",1.3770543285492414
4,20,5,"('rows', 2)",1.3033301010395257
4,20,5,"('rows', 4)",1.2101423155966016
4,20,5,"('rows', 6)",1.3858117798927851
4,20,5,"('cols', 2)",1.2243209889940037
4,20,5,"('cols', 4)",1.3238585809690815
4,20,5,"('cols', 6)",1.3245698063623395
4,20,6,"('random', 0.9)",1.36850573127933
4,20,6,"('random', 0.8)",1.4014427980692339
4,20,6,"('random', 0.7)",1.3963784045563419
4,20,6,"('random', 0.6)",1.3855236928138908
4,20,6,"('rows', 2)",1.3027163122913799
4,20,6,"('rows', 4)",1.2087187071087342
4,20,6,"('rows', 6)",1.3858042264947683
4,20,6,"('cols', 2)",1.22651706752955
4,20,6,"('cols', 4)",1.3265540636587805
4,20,6,"('cols', 6)",1.3262709437400522
4,20,7,"('random', 0.9)",1.3808521049318276
4,20,7,"('random', 0.8)",1.4087865013857483
4,20,7,"('random', 0.7)",1.4035069026505147
4,20,7,"('random', 0.6)",1.3953082857967267
4,20,7,"('rows', 2)",1.3023885818456746
4,20,7,"('rows', 4)",1.2079507881735543
4,20,7,"('rows', 6)",1.3862526483595463
4,20,7,"('cols', 2)",1.2283083335294118
4,20,7,"('cols', 4)",1.3288200871014333
4,20,7,"('cols', 6)",1.3279130855681434
4,20,8,"('random', 0.9)",1.3969099570547165
4,20,8,"('random', 0.8)",1.4144469085956064
4,20,8,"('random', 0.7)",1.411723598940476
4,20,8,"('random', 0.6)",1.4063460560655254
4,20,8,"('rows', 2)",1.3021390319614579
4,20,8,"('rows', 4)",1.2075181706142548
4,20,8,"('rows', 6)",1.386889115846215
4,20,8,"('cols', 2)",1.2295983719654322
4,20,8,"('cols', 4)",1.3305923056234203
4,20,8,"('cols', 6)",1.3293285524059197
4,20,9,"('random', 0.9)",1.4173010251504925
4,20,9,"('random', 0.8)",1.4231214051071521
4,20,9,"('random', 0.7)",1.42172443862362
4,20,9,"('random', 0.6)",1.418325386560668
4,20,9,"('rows', 2)",1.3018791675972823
4,20,9,"('rows', 4)",1.2072472355693364
4,20,9,"('rows', 6)",1.3875667624480477
4,20,9,"('cols', 2)",1.2303986517677374
4,20,9,"('cols', 4)",1.331874715684017
4,20,9,"('cols', 6)",1.3304355605440465
4,20,10,"('random', 0.9)",1.4419088768871333
4,20,10,"('random', 0.8)",1.435730231277601
4,20,10,"('random', 0.7)",1.4337880991785212
4,20,10,"('random', 0.6)",1.431447333522618
4,20,10,"('rows', 2)",1.3015849153838637
4,20,10,"('rows', 4)",1.2070523269235178
4,20,10,"('rows', 6)",1.388212263017576
4,20,10,"('cols', 2)",1.230784779809759
4,20,10,"('cols', 4)",1.3327075791569698
4,20,10,"('cols', 6)",1.3312116917103207
4,40,3,"('random', 0.9)",1.3490378622759422
4,40,3,"('random', 0.8)",1.3996677201117569
4,40,3,"('random', 0.7)",1.3756701804647253
4,40,3,"('random', 0.6)",1.3546932856344276
4,40,3,"('rows', 2)",1.3119892084221663
4,40,3,"('rows', 4)",1.2180803274470564
4,40,3,"('rows', 6)",1.389435540176654
4,40,3,"('cols', 2)",1.222442019559537
4,40,3,"('cols', 4)",1.3195873191608867
4,40,3,"('cols', 6)",1.3222144461262488
4,40,4,"('random', 0.9)",1.3609464064329522
4,40,4,"('random', 0.8)",1.401949974722916
4,40,4,"('random', 0.7)",1.3794227908023462
4,40,4,"('random', 0.6)",1.3577217652189726
4,40,4,"('rows', 2)",1.310847816479461
4,40,4,"('rows', 4)",1.2136112639701515
4,40,4,"('rows', 6)",1.3868543990512627
4,40,4,"('cols', 2)",1.2240325449514353
4,40,4,"('cols', 4)",1.322959357750335
4,40,4,"('cols', 6)",1.3226048661795093
4,40,5,"('random', 0.9)",1.3768173322174573
4,40,5,"('random', 0.8)",1.4104616180855236
4,40,5,"('random', 0.7)",1.3868050085421004
4,40,5,"('random', 0.6)",1.363602337849813
4,40,5,"('rows', 2)",1.3109538579325435
4,40,5,"('rows', 4)",1.2111642690543751
4,40,5,"('rows', 6)",1.3858049856891144
4,40,5,"('cols', 2)",1.2258791688209383
4,40,5,"('cols', 4)",1.3264843164376339
4,40,5,"('cols', 6)",1.3235718174621707
4,40,6,"('random', 0.9)",1.3955671774961107
4,40,6,"('random', 0.8)",1.4246772635357479
4,40,6,"('random', 0.7)",1.3972610646199215
4,40,6,"('random', 0.6)",1.3717649368791438
4,40,6,"('rows', 2)",1.3114946874655962
4,40,6,"('rows', 4)",1.2098299968212387
4,40,6,"('rows', 6)",1.3856162442081146
4,40,6,"('cols', 2)",1.2275429560240185
4,40,6,"('cols', 4)",1.3297553988842046
4,40,6,"('cols', 6)",1.324658521438711
4,40,7,"('random', 0.9)",1.4169162415228749
4,40,7,"('random', 0.8)",1.4415895515312986
4,40,7,"('random', 0.7)",1.4105620379327133
4,40,7,"('random', 0.6)",1.3820963103121233
4,40,7,"('rows', 2)",1.3120955491821613
4,40,7,"('rows', 4)",1.2090896043781727
4,40,7,"('rows', 6)",1.3858829395908396
4,40,7,"('cols', 2)",1.228843030054941
4,40,7,"('cols', 4)",1.3325730114795074
4,40,7,"('cols', 6)",1.3256185868853079
4,40,8,"('random', 0.9)",1.4402733258537348
4,40,8,"('random', 0.8)",1.4595997241155356
4,40,8,"('random', 0.7)",1.4263394691416937
4,40,8,"('random', 0.6)",1.3946064055448526
4,40,8,"('rows', 2)",1.3126232407450245
4,40,8,"('rows', 4)",1.208662782563789
4,40,8,"('rows', 6)",1.3863710262319595
4,40,8,"('cols', 2)",1.2297504404931539
4,40,8,"('cols', 4)",1.33485896351408
4,40,8,"('cols', 6)",1.3263477827140886
4,40,9,"('random', 0.9)",1.4643040965454723
4,40,9,"('random', 0.8)",1.480246467313971
4,40,9,"('random', 0.7)",1.442728579191881
4,40,9,"('random', 0.6)",1.4076285095290793
4,40,9,"('rows', 2)",1.3130666316807995
4,40,9,"('rows', 4)",1.2084100314958033
4,40,9,"('rows', 6)",1.3869508550540963
4,40,9,"('cols', 2)",1.2303210017582955
4,40,9,"('cols', 4)",1.3366066797072074
4,40,9,"('cols', 6)",1.326830611097754
4,40,10,"('random', 0.9)",1.4873185309423895
4,40,10,"('random', 0.8)",1.499725807053867
4,40,10,"('random', 0.7)",1.45910481111659
4,40,10,"('random', 0.6)",1.4203372114427637
4,40,10,"('rows', 2)",1.3134652702916936
4,40,10,"('rows', 4)",1.2082707374714843
4,40,10,"('rows', 6)",1.3875540045618082
4,40,10,"('cols', 2)",1.2306476517809097
4,40,10,"('cols', 4)",1.3378527374814324
4,40,10,"('cols', 6)",1.3270989957349009
5,2,3,"('random', 0.9)",1.3309983044849591
5,2,3,"('random', 0.8)",1.4056744300768198
5,2,3,"('random', 0.7)",1.3783634033136558
5,2,3,"('random', 0.6)",1.357546976412352
5,2,3,"('rows', 2)",1.3063241715944673
5,2,3,"('rows', 4)",1.2153425210418651
5,2,3,"('rows', 6)",1.387988705037151
5,2,3,"('cols', 2)",1.2196845582411333
5,2,3,"('cols', 4)",1.3190943672585014
5,2,3,"('cols', 6)",1.3219272298191838
5,2,4,"('random', 0.9)",1.3292349500234357
5,2,4,"('random', 0.8)",1.4018186693160894
5,2,4,"('random', 0.7)",1.3793978354854348
5,2,4,"('random', 0.6)",1.3588124578312335
5,2,4,"('rows', 2)",1.3037155681087242
5,2,4,"('rows', 4)",1.2102309745206437
5,2,4,"('rows', 6)",1.3852705745461946
5,2,4,"('cols', 2)",1.2211431429161326
5,2,4,"('cols', 4)",1.322778207663844
5,2,4,"('cols', 6)",1.322805051946344
5,2,5,"('random', 0.9)",1.329893871547466
5,2,5,"('random', 0.8)",1.4009634946623857
5,2,5,"('random', 0.7)",1.382304124833837
5,2,5,"('random', 0.6)",1.3621107695514922
5,2,5,"('rows', 2)",1.3030370108416365
5,2,5,"('rows', 4)",1.2076369802147822
5,2,5,"('rows', 6)",1.3845053822976279
5,2,5,"('cols', 2)",1.2231364562121598
5,2,5,"('cols', 4)",1.3268705981243683
5,2,5,"('cols', 6)",1.3246169195581932
5,2,6,"('random', 0.9)",1.3316692843700944
5,2,6,"('random', 0.8)",1.4021894636967052
5,2,6,"('random', 0.7)",1.3862376538115482
5,2,6,"('random', 0.6)",1.3665840638534201
5,2,6,"('rows', 2)",1.303388763190231
5,2,6,"('rows', 4)",1.2065785743798194
5,2,6,"('rows', 6)",1.3849811583959013
5,2,6,"('cols', 2)",1.2251477815609249
5,2,6,"('cols', 4)",1.330937866196775
5,2,6,"('cols', 6)",1.3268803442200543
5,2,7,"('random', 0.9)",1.333806918707441
5,2,7,"('random', 0.8)",1.4049951098193947
5,2,7,"('random', 0.7)",1.390689724700666
5,2,7,"('random', 0.6)",1.371632872883106
5,2,7,"('rows', 2)",1.3042328299720252
5,2,7,"('rows', 4)",1.2064048785990302
5,2,7,"('rows', 6)",1.3861971811376488
5,2,7,"('cols', 2)",1.22692040281353
5,2,7,"('cols', 4)",1.3347559445462254
5,2,7,"('cols', 6)",1.3292896329480237
5,2,8,"('random', 0.9)",1.3359548431224615
5,2,8,"('random', 0.8)",1.4092168536959273
5,2,8,"('random', 0.7)",1.3954110459830977
5,2,8,"('random', 0.6)",1.3768497526530548
5,2,8,"('rows', 2)",1.3052595813525514
5,2,8,"('rows', 4)",1.206693676412078
5,2,8,"('rows', 6)",1.3878066553450727
5,2,8,"('cols', 2)",1.2283451750088383
5,2,8,"('cols', 4)",1.3382258095810846
5,2,8,"('cols', 6)",1.331655460420607
5,2,9,"('random', 0.9)",1.3380979539159419
5,2,9,"('random', 0.8)",1.4149639439842803
5,2,9,"('random', 0.7)",1.4003733847951036
5,2,9,"('random', 0.6)",1.3819755218247984
5,2,9,"('rows', 2)",1.30630043605483
5,2,9,"('rows', 4)",1.2071777346221748
5,2,9,"('rows', 6)",1.3895736308946145
5,2,9,"('cols', 2)",1.2293937022939965
5,2,9,"('cols', 4)",1.3413199096128103
5,2,9,"('cols', 6)",1.333863808677961
5,2,10,"('random', 0.9)",1.3405493844161454
5,2,10,"('random', 0.8)",1.4225317107344262
5,2,10,"('random', 0.7)",1.4052704514275225
5,2,10,"('random', 0.6)",1.386874878819203
5,2,10,"('rows', 2)",1.3072716170626981
5,2,10,"('rows', 4)",1.2076931533244577
5,2,10,"('rows', 6)",1.3913411529537685
5,2,10,"('cols', 2)",1.2300803850177793
5,2,10,"('cols', 4)",1.3440482198342985
5,2,10,"('cols', 6)",1.33584846365349
5,5,3,"('random', 0.9)",1.3362754968878774
5,5,3,"('random', 0.8)",1.405484920692652
5,5,3,"('random', 0.7)",1.380925260258844
5,5,3,"('random', 0.6)",1.3598610667808284
5,5,3,"('rows', 2)",1.3076857407254676
5,5,3,"('rows', 4)",1.2161420509641914
5,5,3,"('rows', 6)",1.3888753233610798
5,5,3,"('cols', 2)",1.219898076067853
5,5,3,"('cols', 4)",1.3200253645112279
5,5,3,"('cols', 6)",1.321981736186414
5,5,4,"('random', 0.9)",1.3357191622956384
5,5,4,"('random', 0.8)",1.4016924082251718
5,5,4,"('random', 0.7)",1.382756387782611
5,5,4,"('random', 0.6)",1.3621066367663008
5,5,4,"('rows', 2)",1.3058153562850594
5,5,4,"('rows', 4)",1.2114769893554158
5,5,4,"('rows', 6)",1.3865053939657057
5,5,4,"('cols', 2)",1.2210977560545904
5,5,4,"('cols', 4)",1.3239956528136625
5,5,4,"('cols', 6)",1.3228605575805814
5,5,5,"('random', 0.9)",1.337720266997971
5,5,5,"('random', 0.8)",1.4007153066151503
5,5,5,"('random', 0.7)",1.3864471141688852
5,5,5,"('random', 0.6)",1.3666171343851101
5,5,5,"('rows', 2)",1.3058976168175238
5,5,5,"('rows', 4)",1.209346371096441
5,5,5,"('rows', 6)",1.3860939281522258
5,5,5,"('cols', 2)",1.222758103245785
5,5,5,"('cols', 4)",1.3283259524046684
5,5,5,"('cols', 6)",1.3246437950088765
5,5,6,"('random', 0.9)",1.3411217071450643
5,5,6,"('random', 0.8)",1.4015689540278773
5,5,6,"('random', 0.7)",1.3911432427178128
5,5,6,"('random', 0.6)",1.372537540462927
5,5,6,"('rows', 2)",1.3069799680633796
5,5,6,"('rows', 4)",1.2087503198139709
5,5,6,"('rows', 6)",1.3869311066379637
5,5,6,"('cols', 2)",1.2243871907258355
5,5,6,"('cols', 4)",1.332571334087727
5,5,6,"('cols', 6)",1.3268477696279921
5,5,7,"('random', 0.9)",1.3454169459479983
5,5,7,"('random', 0.8)",1.4036898515531533
5,5,7,"('random', 0.7)",1.396344247243294
5,5,7,"('random', 0.6)",1.379293853501581
5,5,7,"('rows', 2)",1.308481027657142
5,5,7,"('rows', 4)",1.2090297729850992
5,5,7,"('rows', 6)",1.3885233778065746
5,5,7,"('cols', 2)",1.2257385203205242
